dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,MorphStudio,700,700,0.881308163265306,0.8768780922094239,0.8820222571450623,0.08142857142857143,0.23285714285714285,0.49857142857142855,full,Global目标／Local目标,fc3
genvideo,Show_1,700,700,0.8747102040816326,0.8511396067579132,0.882360744672692,0.09428571428571429,0.25142857142857145,0.6014285714285714,full,Global目标／Local目标,fc3
genvideo,Sora,56,56,0.9496173469387755,0.953894213195792,0.9527311715638466,0.5892857142857143,0.5892857142857143,0.23214285714285715,full,Global目标／Local目标,fc3
genvideo,WildScrape,515,515,0.7986351211235744,0.7162504602171778,0.8321170747694051,0.06990291262135923,0.20970873786407768,0.883495145631068,full,Global目标／Local目标,fc3
videofeedback,AnimateDiff,300,300,0.8436111111111112,0.8665437245358778,0.795606046658265,0.016666666666666666,0.05,0.56,full,Global目标／Local目标,fc3
videofeedback,Fast-SVD,300,300,0.9129666666666668,0.9290943568952829,0.8876161386849623,0.03666666666666667,0.16,0.2866666666666667,full,Global目标／Local目标,fc3
videofeedback,LVDM,300,300,0.89395,0.9064032831168407,0.8630301739766203,0.013333333333333334,0.11,0.33666666666666667,full,Global目标／Local目标,fc3
videofeedback,LaVie-base,300,300,0.8247666666666668,0.8392570978112451,0.7984244670381514,0.013333333333333334,0.09333333333333334,0.56,full,Global目标／Local目标,fc3
videofeedback,ModelScope,300,300,0.8171666666666667,0.8178461067385826,0.8009674222111697,0.02,0.13666666666666666,0.6066666666666667,full,Global目标／Local目标,fc3
videofeedback,Pika,300,300,0.8810111111111111,0.9034349242750779,0.8494862515608497,0.02666666666666667,0.13,0.36666666666666664,full,Global目标／Local目标,fc3
videofeedback,SoRA-Clip,300,300,0.78075,0.7811870277573685,0.7762487906250561,0.05,0.13,0.7,full,Global目标／Local目标,fc3
videofeedback,Text2Video-Zero,300,300,0.7205388888888888,0.7379105257310989,0.6858792917714005,0.016666666666666666,0.04666666666666667,0.73,full,Global目标／Local目标,fc3
videofeedback,VideoCrafter2,300,300,0.9087277777777778,0.9195184882825795,0.8894745312192605,0.04,0.18,0.2833333333333333,full,Global目标／Local目标,fc3
videofeedback,ZeroScope-576w,300,300,0.8004222222222223,0.8210064284978574,0.7495363742135498,0.01,0.05333333333333334,0.6266666666666667,full,Global目标／Local目标,fc3
